t,3.78,x,-7.94,velocity,6.04
t,3.79,x,-7.88,velocity,6.12
t,3.8,x,-7.82,velocity,6.2
t,3.81,x,-7.75,velocity,6.28
t,3.82,x,-7.69,velocity,6.35
t,3.83,x,-7.63,velocity,6.43
t,3.84,x,-7.56,velocity,6.51
t,3.85,x,-7.5,velocity,6.58
t,3.86,x,-7.43,velocity,6.66
t,3.87,x,-7.36,velocity,6.73
t,3.88,x,-7.29,velocity,6.8
t,3.89,x,-7.22,velocity,6.88
t,3.9,x,-7.16,velocity,6.95
t,3.91,x,-7.09,velocity,7.02
t,3.92,x,-7.01,velocity,7.09
t,3.93,x,-6.94,velocity,7.16
t,3.94,x,-6.87,velocity,7.23
t,3.95,x,-6.8,velocity,7.3
t,3.96,x,-6.72,velocity,7.37
t,3.97,x,-6.65,velocity,7.44
t,3.98,x,-6.57,velocity,7.5
t,3.99,x,-6.5,velocity,7.57
t,4,x,-6.42,velocity,7.63
t,4.01,x,-6.35,velocity,7.7
t,4.02,x,-6.27,velocity,7.76
t,4.03,x,-6.19,velocity,7.82
t,4.04,x,-6.11,velocity,7.89
t,4.05,x,-6.03,velocity,7.95
t,4.06,x,-5.95,velocity,8.01
t,4.07,x,-5.87,velocity,8.07
t,4.08,x,-5.79,velocity,8.13
t,4.09,x,-5.71,velocity,8.18
t,4.1,x,-5.62,velocity,8.24
t,4.11,x,-5.54,velocity,8.3
t,4.12,x,-5.46,velocity,8.35
t,4.13,x,-5.37,velocity,8.41
t,4.14,x,-5.29,velocity,8.46
t,4.15,x,-5.2,velocity,8.51
t,4.16,x,-5.12,velocity,8.56
t,4.17,x,-5.03,velocity,8.62
t,4.18,x,-4.95,velocity,8.67
t,4.19,x,-4.86,velocity,8.72
t,4.2,x,-4.77,velocity,8.76
t,4.21,x,-4.68,velocity,8.81
t,4.22,x,-4.59,velocity,8.86
t,4.23,x,-4.51,velocity,8.91
t,4.24,x,-4.42,velocity,8.95
t,4.25,x,-4.33,velocity,8.99
t,4.26,x,-4.24,velocity,9.04
t,4.27,x,-4.14,velocity,9.08
t,4.28,x,-4.05,velocity,9.12
t,4.29,x,-3.96,velocity,9.16
t,4.3,x,-3.87,velocity,9.2
t,4.31,x,-3.78,velocity,9.24
t,4.32,x,-3.68,velocity,9.28
t,4.33,x,-3.59,velocity,9.31
t,4.34,x,-3.5,velocity,9.35
t,4.35,x,-3.4,velocity,9.39
t,4.36,x,-3.31,velocity,9.42
t,4.37,x,-3.22,velocity,9.45
t,4.38,x,-3.12,velocity,9.48
t,4.39,x,-3.03,velocity,9.52
t,4.4,x,-2.93,velocity,9.55
t,4.41,x,-2.83,velocity,9.58
t,4.42,x,-2.74,velocity,9.6
t,4.43,x,-2.64,velocity,9.63
t,4.44,x,-2.55,velocity,9.66
t,4.45,x,-2.45,velocity,9.68
t,4.46,x,-2.35,velocity,9.71
t,4.47,x,-2.25,velocity,9.73
t,4.48,x,-2.16,velocity,9.75
t,4.49,x,-2.06,velocity,9.78
t,4.5,x,-1.96,velocity,9.8
t,4.51,x,-1.86,velocity,9.82
t,4.52,x,-1.76,velocity,9.83
t,4.53,x,-1.67,velocity,9.85
t,4.54,x,-1.57,velocity,9.87
t,4.55,x,-1.47,velocity,9.88
t,4.56,x,-1.37,velocity,9.9
t,4.57,x,-1.27,velocity,9.91
t,4.58,x,-1.17,velocity,9.93
t,4.59,x,-1.07,velocity,9.94
t,4.6,x,-0.97,velocity,9.95
t,4.61,x,-0.87,velocity,9.96
t,4.62,x,-0.77,velocity,9.97
t,4.63,x,-0.67,velocity,9.97
t,4.64,x,-0.57,velocity,9.98
t,4.65,x,-0.47,velocity,9.99
t,4.66,x,-0.37,velocity,9.99
t,4.67,x,-0.27,velocity,9.99
